subscription_id,user_id,plan_id,start_date,end_date,is_active
2531,1404,14,2024-02-07,2024-07-06,False
2532,1029,3,2024-12-08,2025-07-06,False
2533,1887,10,2024-03-18,2024-07-16,False
2534,575,6,2025-06-06,2025-11-03,True
2535,761,11,2023-05-21,2024-04-15,False
2536,546,11,2024-12-26,2025-12-21,True
2537,2360,14,2023-07-06,2024-02-01,False
2538,911,14,2023-02-03,2023-10-31,False
2539,2346,15,2022-07-31,2023-01-27,False
2540,1659,3,2023-06-18,2023-08-17,False
2541,2804,11,2023-11-03,2024-02-01,False
2542,2184,13,2023-11-23,2024-11-17,False
2543,1980,3,2023-12-05,2024-07-02,False
2544,687,10,2022-12-18,2023-07-16,False
2545,2414,4,2023-04-01,2023-09-28,False
2546,2170,10,2024-01-28,2024-03-28,False
2547,916,14,2024-10-30,2024-12-29,False
2548,2294,12,2024-03-12,2024-09-08,False
2549,1499,1,2025-08-15,2026-04-12,True
2550,2126,5,2024-03-02,2024-11-27,False
2551,1329,1,2025-06-03,2025-11-30,True
2552,1998,13,2023-08-12,2024-01-09,False
2553,919,1,2023-02-02,2023-07-02,False
2554,2573,10,2022-09-03,2023-07-30,False
2555,2099,14,2025-03-27,2025-05-26,False
2556,464,15,2024-09-12,2025-07-09,False
2557,1984,3,2022-04-07,2022-08-05,False
2558,2137,14,2023-11-15,2024-09-10,False
2559,967,5,2022-03-19,2022-05-18,False
2560,1492,4,2024-03-18,2024-08-15,False
2561,362,6,2023-08-25,2024-04-21,False
2562,441,6,2023-11-03,2024-03-02,False
2563,440,4,2022-12-22,2023-06-20,False
2564,2537,15,2023-03-16,2023-10-12,False
2565,1950,12,2024-12-10,2025-02-08,False
2566,976,13,2024-05-22,2025-01-17,False
2567,1300,1,2022-02-02,2022-11-29,False
2568,1089,14,2022-11-03,2023-10-29,False
2569,2636,13,2022-08-12,2023-01-09,False
2570,357,1,2023-12-26,2024-03-25,False
2571,1871,7,2025-06-14,2026-03-11,True
2572,500,12,2025-04-26,2026-01-21,True
2573,1937,9,2022-05-04,2023-02-28,False
2574,540,13,2024-09-05,2024-10-05,False
2575,1113,6,2022-09-23,2023-01-21,False
2576,2107,9,2025-02-16,2025-08-15,False
2577,1648,3,2022-10-08,2023-04-06,False
2578,2284,13,2024-05-26,2024-12-22,False
2579,240,6,2025-04-10,2026-01-05,True
2580,1702,13,2024-07-10,2025-04-06,False
2581,1812,5,2023-09-04,2023-12-03,False
2582,567,8,2023-11-23,2024-08-19,False
2583,1382,12,2023-07-27,2024-04-22,False
2584,2590,6,2025-04-19,2025-11-15,True
2585,1490,13,2023-10-12,2024-10-06,False
2586,2514,5,2022-12-31,2023-09-27,False
2587,528,5,2025-06-12,2025-08-11,False
2588,340,13,2024-05-26,2024-11-22,False
2589,105,3,2022-01-13,2022-02-12,False
2590,176,3,2023-09-21,2024-03-19,False
2591,2619,4,2025-04-15,2026-03-11,True
2592,951,2,2023-04-30,2023-07-29,False
2593,2633,15,2022-08-26,2023-02-22,False
2594,1300,2,2023-03-03,2023-04-02,False
2595,1328,6,2024-09-11,2024-10-11,False
2596,2138,4,2025-07-21,2026-06-16,True
2597,1744,9,2023-01-09,2023-12-05,False
2598,412,5,2023-09-14,2024-02-11,False
2599,2130,9,2025-06-17,2026-01-13,True
2600,1581,10,2025-06-23,2026-06-18,True
2601,2010,3,2024-10-20,2025-10-15,True
2602,910,7,2024-07-08,2025-06-03,False
2603,1807,12,2023-08-23,2024-07-18,False
2604,1693,3,2022-01-14,2022-04-14,False
2605,1501,14,2024-11-21,2025-11-16,True
2606,2883,3,2024-01-26,2024-06-24,False
2607,857,2,2024-12-12,2025-04-11,False
2608,709,12,2025-01-17,2025-03-18,False
2609,548,4,2022-05-09,2022-08-07,False
2610,820,10,2022-10-21,2023-09-16,False
2611,30,11,2023-09-17,2024-07-13,False
2612,380,1,2024-02-12,2025-02-06,False
2613,34,15,2022-07-04,2023-03-31,False
2614,1003,7,2023-06-22,2024-02-17,False
2615,656,4,2025-02-06,2025-10-04,True
2616,1414,1,2024-12-26,2025-03-26,False
2617,1932,7,2024-11-28,2025-11-23,True
2618,357,11,2024-07-22,2024-10-20,False
2619,741,15,2023-12-18,2024-08-14,False
2620,1902,6,2023-06-18,2024-06-12,False
2621,1488,9,2025-07-09,2025-12-06,True
2622,1982,3,2024-02-16,2024-05-16,False
2623,2340,1,2023-10-29,2024-01-27,False
2624,2534,2,2024-11-12,2025-10-08,True
2625,1858,7,2025-02-08,2025-06-08,False
2626,2989,2,2024-03-14,2024-04-13,False
2627,2251,14,2023-01-08,2024-01-03,False
2628,1801,2,2025-08-14,2026-04-11,True
2629,720,2,2024-07-25,2025-06-20,False
2630,881,4,2024-06-26,2025-06-21,False
2631,2984,4,2025-03-02,2026-01-26,True
2632,2387,3,2022-03-01,2022-08-28,False
2633,745,3,2022-11-14,2023-09-10,False
2634,2322,15,2025-06-13,2025-10-11,True
2635,1688,15,2022-12-17,2023-02-15,False
2636,1750,13,2023-11-01,2024-09-26,False
2637,2397,2,2025-08-04,2026-01-01,True
2638,968,9,2025-02-01,2025-05-02,False
2639,969,15,2022-12-08,2023-06-06,False
2640,2676,6,2023-05-16,2024-03-11,False
2641,2213,4,2023-10-18,2024-07-14,False
2642,1262,5,2024-05-05,2024-07-04,False
2643,2004,12,2025-08-13,2026-04-10,True
2644,2020,4,2022-11-27,2023-06-25,False
2645,1188,4,2022-02-10,2022-12-07,False
2646,1363,5,2023-06-04,2024-03-30,False
2647,2041,10,2022-08-27,2022-11-25,False
2648,1831,10,2025-04-07,2025-12-03,True
2649,12,3,2025-03-15,2025-06-13,False
2650,1803,2,2022-11-28,2022-12-28,False
2651,1357,4,2025-05-05,2025-12-31,True
2652,2159,15,2024-10-16,2025-10-11,True
2653,461,4,2024-10-01,2025-09-26,True
2654,1339,3,2025-04-01,2025-12-27,True
2655,2126,4,2022-09-25,2022-12-24,False
2656,116,13,2022-07-21,2022-10-19,False
2657,1493,7,2022-04-22,2023-01-17,False
2658,772,3,2022-03-19,2022-04-18,False
2659,1087,13,2025-02-09,2025-10-07,True
2660,2485,13,2024-08-11,2025-05-08,False
2661,2063,9,2025-03-11,2025-11-06,True
2662,1431,11,2023-03-08,2024-03-02,False
2663,2958,12,2024-02-02,2024-12-28,False
2664,2107,6,2023-01-14,2023-05-14,False
2665,2611,9,2024-03-18,2024-04-17,False
2666,166,4,2022-02-05,2022-07-05,False
2667,1238,4,2024-03-05,2025-01-29,False
2668,336,14,2025-03-18,2026-01-12,True
2669,1314,2,2024-07-31,2024-09-29,False
2670,1421,14,2022-11-30,2023-03-30,False
2671,2982,10,2022-07-11,2022-08-10,False
2672,612,11,2025-03-28,2025-06-26,False
2673,2990,10,2023-12-15,2024-11-09,False
2674,99,2,2023-09-13,2024-01-11,False
2675,1958,5,2025-08-31,2026-08-26,True
2676,2095,4,2022-04-27,2023-02-21,False
2677,805,15,2022-01-11,2022-11-07,False
2678,1703,8,2022-06-19,2022-10-17,False
2679,2814,10,2024-10-20,2024-12-19,False
2680,2494,2,2022-10-25,2023-05-23,False
2681,199,11,2022-11-06,2023-11-01,False
2682,622,2,2023-03-01,2023-05-30,False
2683,484,14,2024-07-31,2025-02-26,False
2684,1912,13,2022-10-13,2022-11-12,False
2685,472,10,2022-07-02,2022-08-31,False
2686,462,7,2024-04-04,2024-06-03,False
2687,531,15,2023-01-06,2023-02-05,False
2688,496,10,2022-03-07,2022-11-02,False
2689,558,12,2023-12-04,2024-10-29,False
2690,2168,13,2024-06-15,2024-10-13,False
2691,811,15,2025-06-29,2026-06-24,True
2692,2989,4,2022-03-17,2022-08-14,False
2693,2343,4,2024-06-02,2024-12-29,False
2694,1382,4,2025-01-03,2025-02-02,False
2695,2705,3,2024-07-21,2025-06-16,False
2696,2725,13,2023-09-10,2024-06-06,False
2697,425,3,2023-08-01,2023-10-30,False
2698,412,2,2023-08-06,2023-09-05,False
2699,2288,11,2024-03-19,2025-02-12,False
2700,2150,3,2023-11-22,2023-12-22,False
2701,2362,11,2023-10-31,2024-01-29,False
2702,615,10,2023-08-11,2024-03-08,False
2703,528,1,2025-04-26,2025-08-24,False
2704,2870,14,2024-01-22,2024-07-20,False
2705,2956,7,2022-05-16,2023-05-11,False
2706,2684,1,2023-03-16,2024-03-10,False
2707,2732,10,2025-05-06,2025-11-02,True
2708,526,13,2025-04-09,2025-12-05,True
2709,70,13,2022-07-19,2022-11-16,False
2710,1859,2,2022-10-18,2023-03-17,False
2711,782,7,2024-01-06,2024-10-02,False
2712,1338,9,2024-01-21,2024-08-18,False
2713,1258,13,2022-09-24,2023-01-22,False
2714,111,5,2022-06-03,2023-05-29,False
2715,640,1,2022-10-16,2023-06-13,False
2716,221,7,2022-09-10,2023-03-09,False
2717,2516,3,2024-09-08,2025-01-06,False
2718,2284,8,2023-07-24,2023-08-23,False
2719,682,10,2025-06-22,2025-07-22,False
2720,1815,12,2022-06-24,2023-01-20,False
2721,1746,14,2025-04-24,2025-05-24,False
2722,1689,4,2022-09-24,2022-12-23,False
2723,1153,9,2025-08-24,2025-10-23,True
2724,1403,6,2023-06-19,2023-09-17,False
2725,2804,11,2025-08-07,2025-09-06,True
2726,909,12,2023-08-08,2023-09-07,False
2727,1023,1,2022-09-13,2022-10-13,False
2728,2524,6,2024-04-10,2024-12-06,False
2729,2312,15,2025-08-03,2026-03-31,True
2730,1510,7,2023-09-24,2024-07-20,False
2731,266,6,2024-06-25,2025-04-21,False
2732,2774,13,2023-12-14,2024-06-11,False
2733,1168,7,2022-12-20,2023-04-19,False
2734,1030,8,2022-08-06,2022-11-04,False
2735,1029,8,2024-06-08,2024-07-08,False
2736,453,1,2025-02-10,2025-03-12,False
2737,486,13,2024-11-19,2025-01-18,False
2738,159,4,2022-02-24,2023-02-19,False
2739,1690,9,2023-04-16,2023-06-15,False
2740,1841,7,2023-07-20,2023-09-18,False
2741,2003,3,2024-05-17,2025-02-11,False
2742,175,9,2022-01-27,2022-10-24,False
2743,400,13,2024-01-21,2024-09-17,False
2744,440,3,2025-04-28,2025-05-28,False
2745,2949,2,2023-12-03,2024-11-27,False
2746,250,8,2022-06-22,2022-10-20,False
2747,2083,1,2024-04-16,2024-12-12,False
2748,417,4,2022-04-21,2022-12-17,False
2749,2919,4,2023-11-12,2024-01-11,False
2750,196,14,2023-08-13,2024-02-09,False
2751,2174,5,2024-10-04,2025-03-03,False
2752,818,13,2024-03-31,2024-06-29,False
2753,468,12,2023-02-07,2023-03-09,False
2754,72,10,2024-06-10,2024-09-08,False
2755,1430,9,2024-12-17,2025-11-12,True
2756,1456,8,2024-05-22,2025-05-17,False
2757,1760,10,2023-06-04,2024-01-30,False
2758,122,4,2022-09-04,2023-06-01,False
2759,23,6,2023-02-12,2024-01-08,False
2760,821,10,2024-04-04,2024-07-03,False
2761,1801,15,2023-06-05,2024-01-01,False
2762,1613,7,2022-11-01,2022-12-31,False
2763,1447,10,2022-05-12,2023-02-06,False
2764,986,14,2022-10-11,2023-10-06,False
2765,1946,1,2022-03-07,2022-04-06,False
2766,1090,7,2024-04-29,2024-11-25,False
2767,411,5,2023-11-08,2024-10-03,False
2768,2414,1,2022-05-19,2022-07-18,False
2769,208,8,2025-04-20,2025-12-16,True
2770,2731,8,2022-09-12,2023-02-09,False
2771,153,1,2023-06-22,2024-04-17,False
2772,967,9,2025-02-04,2025-04-05,False
2773,2929,10,2025-07-16,2026-07-11,True
2774,1105,10,2022-01-07,2022-07-06,False
2775,1022,11,2022-05-15,2022-11-11,False
2776,706,1,2023-06-08,2024-04-03,False
2777,2494,9,2022-03-19,2023-01-13,False
2778,1220,11,2025-05-09,2026-01-04,True
2779,1618,13,2025-05-26,2026-02-20,True
2780,2019,11,2023-04-04,2024-02-28,False
2781,267,4,2024-08-06,2025-06-02,False
2782,1799,11,2022-09-04,2023-04-02,False
2783,1566,10,2025-02-13,2026-02-08,True
2784,1199,2,2024-04-21,2024-11-17,False
2785,408,3,2023-03-19,2023-11-14,False
2786,1175,1,2024-09-20,2025-05-18,False
2787,2339,5,2023-05-24,2023-09-21,False
2788,714,13,2023-10-23,2024-05-20,False
2789,750,4,2024-11-21,2025-10-17,True
2790,2421,10,2023-08-16,2024-06-11,False
2791,2329,15,2022-08-22,2023-06-18,False
2792,1828,13,2022-01-31,2022-04-01,False
2793,2915,14,2023-06-25,2023-09-23,False
2794,1765,14,2022-10-13,2022-11-12,False
2795,878,8,2022-04-15,2023-01-10,False
2796,1888,14,2025-01-12,2025-04-12,False
2797,433,2,2024-04-21,2024-05-21,False
2798,649,11,2022-02-26,2023-01-22,False
2799,2706,11,2023-06-16,2023-08-15,False
2800,2236,13,2022-06-21,2022-10-19,False
2801,1513,11,2025-06-13,2026-04-09,True
2802,2102,10,2024-10-30,2025-08-26,False
2803,1838,15,2022-10-28,2022-12-27,False
2804,343,8,2022-02-15,2023-02-10,False
2805,2202,9,2025-07-05,2026-05-01,True
2806,1187,15,2024-11-06,2024-12-06,False
2807,290,9,2024-03-28,2024-08-25,False
2808,1246,9,2022-10-11,2023-01-09,False
2809,493,8,2023-12-31,2024-09-26,False
2810,2102,12,2023-04-23,2024-02-17,False
2811,1804,9,2024-02-05,2024-10-02,False
2812,48,9,2022-12-20,2023-01-19,False
2813,106,5,2025-01-11,2025-02-10,False
2814,1716,8,2023-10-18,2024-06-14,False
2815,2731,2,2023-01-04,2023-05-04,False
2816,1558,10,2022-06-24,2022-11-21,False
2817,2440,7,2022-07-07,2023-06-02,False
2818,2737,2,2022-11-20,2023-08-17,False
2819,2047,11,2025-04-24,2025-09-21,True
2820,678,10,2024-05-17,2025-02-11,False
2821,2068,3,2024-08-06,2025-08-01,False
2822,1607,10,2024-09-04,2025-07-31,False
2823,2603,1,2023-07-02,2023-08-01,False
2824,2412,6,2023-04-15,2024-04-09,False
2825,483,5,2022-07-01,2023-04-27,False
2826,1735,2,2023-12-28,2024-07-25,False
2827,181,8,2025-02-04,2025-12-31,True
2828,1017,3,2024-09-25,2025-02-22,False
2829,2762,15,2025-02-06,2025-11-03,True
2830,919,6,2024-02-12,2024-08-10,False
2831,439,13,2024-07-31,2025-05-27,False
2832,2698,11,2025-08-06,2026-03-04,True
2833,745,5,2025-08-03,2025-09-02,True
2834,2478,15,2024-05-13,2025-05-08,False
2835,2621,5,2025-06-02,2025-12-29,True
2836,1572,9,2023-05-25,2024-05-19,False
2837,1085,15,2025-06-06,2026-01-02,True
2838,105,5,2024-07-16,2025-04-12,False
2839,1280,3,2022-05-13,2023-01-08,False
2840,48,3,2025-02-22,2025-08-21,False
2841,419,7,2022-10-19,2023-01-17,False
2842,1457,10,2023-05-13,2024-04-07,False
2843,1666,5,2025-01-16,2025-10-13,True
2844,513,1,2024-10-26,2025-08-22,False
2845,910,5,2024-12-30,2025-07-28,False
2846,2182,12,2024-10-24,2025-02-21,False
2847,2516,1,2024-06-11,2024-09-09,False
2848,1059,7,2024-09-09,2024-12-08,False
2849,2160,8,2025-05-17,2026-03-13,True
2850,280,7,2022-02-15,2022-12-12,False
2851,260,2,2023-09-07,2023-11-06,False
2852,879,14,2022-08-20,2023-06-16,False
2853,2969,4,2024-01-03,2024-11-28,False
2854,2457,11,2022-12-01,2023-03-31,False
2855,2928,7,2022-08-10,2022-12-08,False
2856,874,8,2024-04-14,2024-05-14,False
2857,1400,3,2023-05-25,2023-06-24,False
2858,1043,6,2025-02-13,2025-11-10,True
2859,387,7,2023-11-12,2024-11-06,False
2860,90,15,2022-12-06,2023-06-04,False
2861,1141,13,2023-09-11,2024-05-08,False
2862,593,5,2022-09-13,2023-07-10,False
2863,399,7,2023-10-14,2024-09-08,False
2864,130,14,2023-01-31,2024-01-26,False
2865,1185,5,2022-02-27,2022-12-24,False
2866,1706,7,2022-05-10,2023-01-05,False
2867,1984,15,2022-05-14,2023-02-08,False
2868,520,12,2023-06-14,2024-04-09,False
2869,2205,10,2025-01-24,2025-12-20,True
2870,172,9,2025-01-13,2026-01-08,True
2871,12,14,2024-03-31,2024-11-26,False
2872,2258,3,2022-07-18,2022-12-15,False
2873,327,8,2023-07-09,2024-02-04,False
2874,2118,14,2022-08-03,2022-12-01,False
2875,1338,10,2023-01-14,2023-08-12,False
2876,2567,7,2023-06-27,2024-03-23,False
2877,1730,10,2025-01-07,2025-11-03,True
2878,1020,12,2025-04-06,2025-11-02,True
2879,2853,10,2025-01-30,2025-09-27,True
2880,1277,15,2024-11-03,2025-06-01,False
2881,2324,5,2022-07-04,2022-12-31,False
2882,1394,10,2023-06-19,2023-12-16,False
2883,2703,1,2022-08-15,2022-10-14,False
2884,2514,3,2025-05-11,2026-04-06,True
2885,740,1,2024-09-05,2025-03-04,False
2886,1010,12,2024-02-21,2025-02-15,False
2887,183,6,2022-08-21,2022-10-20,False
2888,1944,2,2024-05-15,2025-04-10,False
2889,2983,1,2023-04-11,2024-02-05,False
2890,2203,13,2025-02-11,2025-09-09,True
2891,849,7,2023-10-06,2024-02-03,False
2892,1683,12,2025-08-19,2025-11-17,True
2893,410,9,2025-04-01,2025-08-29,False
2894,1343,6,2025-05-12,2025-06-11,False
2895,1553,8,2022-01-16,2022-02-15,False
2896,102,10,2025-08-26,2026-06-22,True
2897,1234,13,2022-10-06,2023-03-05,False
2898,2173,10,2023-05-28,2023-08-26,False
2899,193,5,2024-02-10,2024-09-07,False
2900,2796,14,2023-07-16,2024-07-10,False
2901,2281,10,2024-06-09,2025-01-05,False
2902,2038,7,2022-04-13,2022-10-10,False
2903,1786,5,2022-11-28,2022-12-28,False
2904,1273,6,2024-05-17,2024-11-13,False
2905,2008,13,2024-06-26,2024-12-23,False
2906,2202,15,2022-03-01,2022-12-26,False
2907,1846,13,2023-09-24,2024-03-22,False
2908,905,4,2024-11-03,2025-08-30,False
2909,119,7,2022-09-25,2023-01-23,False
2910,1514,5,2024-04-08,2024-11-04,False
2911,536,14,2025-07-21,2025-10-19,True
2912,1716,6,2023-08-16,2023-09-15,False
2913,445,7,2025-07-19,2026-01-15,True
2914,2473,10,2023-12-12,2024-04-10,False
2915,220,1,2024-05-21,2024-08-19,False
2916,765,2,2022-12-25,2023-03-25,False
2917,1205,3,2024-07-14,2025-02-09,False
2918,1960,12,2024-08-28,2025-01-25,False
2919,1644,3,2023-10-10,2024-08-05,False
2920,276,7,2022-02-26,2022-04-27,False
2921,324,3,2023-07-30,2024-07-24,False
2922,410,2,2024-02-02,2024-10-29,False
2923,1029,9,2024-11-24,2025-10-20,True
2924,1591,1,2022-01-13,2022-10-10,False
2925,62,2,2024-08-29,2025-06-25,False
2926,2115,7,2024-09-12,2025-09-07,True
2927,2026,9,2022-09-19,2023-01-17,False
2928,325,3,2025-03-29,2026-01-23,True
2929,1468,8,2022-01-28,2022-06-27,False
2930,1828,3,2024-04-16,2024-09-13,False
2931,673,11,2024-05-20,2024-07-19,False
2932,604,12,2022-08-16,2022-11-14,False
2933,220,4,2024-12-18,2025-05-17,False
2934,938,12,2024-09-07,2025-03-06,False
2935,934,7,2023-12-10,2024-12-04,False
2936,2412,12,2024-03-01,2024-11-26,False
2937,197,8,2025-02-08,2025-08-07,False
2938,2604,3,2024-01-25,2024-06-23,False
2939,2106,3,2023-09-27,2023-12-26,False
2940,506,11,2025-02-15,2026-02-10,True
2941,953,9,2023-10-27,2024-03-25,False
2942,1483,13,2023-07-04,2023-08-03,False
2943,129,11,2024-05-29,2024-10-26,False
2944,1252,11,2024-01-23,2024-06-21,False
2945,2672,8,2023-11-25,2024-11-19,False
2946,597,14,2023-02-08,2023-04-09,False
2947,457,3,2023-02-01,2023-05-02,False
2948,2921,8,2023-08-08,2024-05-04,False
2949,2519,13,2024-10-03,2025-08-29,False
2950,2543,12,2022-06-23,2023-02-18,False
2951,1796,15,2024-03-26,2024-07-24,False
2952,995,11,2023-08-25,2024-07-20,False
2953,2628,11,2022-12-07,2023-08-04,False
2954,696,1,2023-01-28,2023-10-25,False
2955,2208,7,2022-12-14,2023-02-12,False
2956,1945,6,2022-01-26,2022-12-22,False
2957,2224,1,2022-05-18,2023-03-14,False
2958,1586,4,2022-03-27,2022-08-24,False
2959,1348,12,2025-07-25,2025-11-22,True
2960,136,7,2025-05-31,2025-09-28,True
2961,1332,12,2025-01-21,2025-10-18,True
2962,594,5,2025-07-02,2025-10-30,True
2963,1356,14,2023-04-16,2023-09-13,False
2964,49,1,2025-07-23,2026-07-18,True
2965,426,9,2022-05-22,2023-05-17,False
2966,1624,8,2024-08-29,2025-05-26,False
2967,1174,9,2022-05-18,2022-12-14,False
2968,1415,3,2023-07-26,2023-12-23,False
2969,1042,15,2024-01-07,2024-06-05,False
2970,1073,7,2022-04-20,2023-01-15,False
2971,862,14,2024-12-31,2025-06-29,False
2972,2820,2,2024-08-31,2025-06-27,False
2973,2538,4,2024-07-11,2025-07-06,False
2974,2263,2,2022-02-01,2022-12-28,False
2975,2811,11,2023-10-19,2024-02-16,False
2976,2637,10,2022-09-10,2022-12-09,False
2977,2199,8,2024-10-25,2025-07-22,False
2978,2708,5,2025-01-08,2026-01-03,True
2979,1582,13,2025-06-28,2026-04-24,True
2980,2373,7,2025-04-15,2026-01-10,True
2981,2108,13,2022-11-14,2023-11-09,False
2982,2453,1,2023-09-19,2024-03-17,False
2983,1972,10,2022-09-30,2023-05-28,False
2984,429,5,2024-07-09,2025-06-04,False
2985,564,5,2024-02-11,2024-06-10,False
2986,150,13,2022-07-03,2023-06-28,False
2987,2451,9,2024-02-20,2025-02-14,False
2988,1035,3,2023-07-03,2023-10-01,False
2989,835,14,2025-02-14,2026-01-10,True
2990,928,10,2024-07-09,2024-10-07,False
2991,2136,4,2023-05-03,2024-02-27,False
2992,423,3,2022-08-19,2023-07-15,False
2993,2702,9,2024-10-20,2024-11-19,False
2994,1606,15,2022-11-18,2023-09-14,False
2995,861,3,2024-11-24,2025-08-21,False
2996,203,12,2025-03-29,2025-12-24,True
2997,869,3,2022-10-26,2022-12-25,False
2998,184,14,2022-08-28,2022-09-27,False
2999,759,4,2022-12-26,2023-01-25,False
3000,67,2,2024-12-05,2025-07-03,False
3001,1890,7,2024-02-17,2024-04-17,False
3002,186,15,2022-03-03,2022-11-28,False
3003,2587,10,2025-02-17,2026-01-13,True
3004,1970,12,2024-03-02,2024-05-01,False
3005,46,9,2022-06-21,2022-11-18,False
3006,776,6,2024-02-25,2024-04-25,False
3007,1183,1,2023-04-27,2024-01-22,False
3008,1186,15,2023-10-16,2024-09-10,False
3009,1000,11,2022-06-24,2023-04-20,False
3010,2091,13,2022-04-08,2022-12-04,False
3011,1132,7,2025-02-01,2025-12-28,True
3012,567,4,2023-10-07,2024-03-05,False
3013,1674,14,2025-04-20,2025-10-17,True
3014,2771,13,2022-07-20,2022-08-19,False
3015,15,4,2022-02-04,2022-10-02,False
3016,1656,15,2023-01-09,2023-02-08,False
3017,1516,14,2023-07-26,2024-01-22,False
3018,2410,7,2024-06-15,2024-08-14,False
3019,1358,1,2022-04-05,2022-11-01,False
3020,1773,15,2024-03-09,2024-10-05,False
3021,1101,2,2022-06-01,2022-07-01,False
3022,2652,7,2024-01-30,2024-06-28,False
3023,355,12,2022-07-04,2023-06-29,False
3024,921,5,2022-01-04,2022-09-01,False
3025,2219,6,2022-07-25,2023-02-20,False
3026,2516,14,2025-04-26,2025-09-23,True
3027,2534,8,2022-03-27,2022-12-22,False
3028,2520,1,2024-01-23,2024-10-19,False
3029,798,7,2024-05-09,2025-02-03,False
3030,829,5,2025-02-08,2025-05-09,False
3031,1548,9,2025-03-08,2026-01-02,True
3032,2548,7,2022-11-23,2023-06-21,False
3033,2486,8,2022-02-01,2022-10-29,False
3034,959,9,2024-06-06,2025-03-03,False
3035,2276,9,2025-07-25,2026-05-21,True
3036,485,8,2024-12-19,2025-11-14,True
3037,2706,11,2024-09-20,2025-07-17,False
3038,298,6,2022-03-04,2022-08-31,False
3039,2423,7,2023-01-05,2023-07-04,False
3040,1858,14,2022-06-08,2023-04-04,False
3041,1862,15,2024-02-12,2024-03-13,False
3042,2840,10,2023-04-30,2023-07-29,False
3043,92,2,2022-09-29,2023-04-27,False
3044,2874,13,2024-01-05,2024-09-01,False
3045,2585,9,2025-03-28,2025-12-23,True
3046,766,7,2022-01-31,2022-06-30,False
3047,323,9,2022-01-12,2022-11-08,False
3048,1510,15,2022-10-13,2022-12-12,False
3049,1889,6,2023-11-19,2024-08-15,False
3050,1288,2,2024-08-01,2025-03-29,False
3051,1872,5,2022-07-04,2023-05-30,False
3052,566,8,2023-08-31,2024-03-28,False
3053,2467,3,2022-06-02,2022-08-01,False
3054,2220,11,2025-08-13,2026-05-10,True
3055,593,5,2022-07-08,2023-05-04,False
3056,2920,10,2024-04-04,2024-07-03,False
3057,1785,5,2022-12-29,2023-03-29,False
3058,578,10,2024-09-04,2025-03-03,False
3059,2099,10,2022-06-02,2023-01-28,False
3060,219,13,2023-06-26,2024-06-20,False
3061,2996,6,2023-06-30,2023-09-28,False
3062,432,14,2025-02-07,2025-08-06,False
3063,2790,5,2024-02-03,2024-09-30,False
3064,186,6,2024-06-10,2025-03-07,False
3065,518,1,2025-03-29,2025-06-27,False
3066,518,14,2024-01-22,2024-09-18,False
3067,1,12,2025-03-22,2025-04-21,False
3068,204,2,2025-07-18,2026-02-13,True
3069,900,15,2023-12-02,2024-06-29,False
3070,1127,1,2024-07-29,2024-10-27,False
3071,866,14,2022-10-06,2023-03-05,False
3072,1926,3,2024-10-27,2025-01-25,False
3073,2294,10,2023-11-03,2024-10-28,False
3074,1147,1,2022-04-30,2022-06-29,False
3075,1989,9,2025-08-28,2026-05-25,True
3076,749,3,2023-06-21,2024-06-15,False
3077,1854,4,2022-07-04,2022-10-02,False
3078,1720,2,2024-03-08,2024-12-03,False
3079,1529,1,2024-09-13,2024-11-12,False
3080,242,13,2023-12-21,2024-09-16,False
3081,2628,12,2022-05-01,2022-06-30,False
3082,476,10,2024-02-01,2024-03-02,False
3083,2501,3,2024-08-07,2024-10-06,False
3084,2691,2,2023-10-08,2024-01-06,False
3085,1751,2,2022-03-31,2023-03-26,False
3086,1486,4,2024-06-21,2024-07-21,False
3087,2333,3,2023-02-13,2023-03-15,False
3088,135,8,2022-05-26,2022-12-22,False
3089,2432,6,2022-01-31,2022-03-02,False
3090,1982,5,2025-08-31,2025-10-30,True
3091,2066,10,2023-10-02,2024-06-28,False
3092,2914,6,2023-08-24,2023-12-22,False
3093,2646,3,2025-03-08,2025-12-03,True
3094,1919,7,2025-04-29,2026-01-24,True
3095,2348,4,2024-04-24,2024-10-21,False
3096,539,10,2023-06-11,2023-11-08,False
3097,1935,13,2022-08-25,2023-03-23,False
3098,361,10,2024-11-20,2025-02-18,False
3099,1943,4,2023-09-29,2024-06-25,False
3100,339,4,2022-05-25,2022-06-24,False
3101,1057,6,2022-04-03,2022-07-02,False
3102,1441,13,2025-02-23,2026-01-19,True
3103,2502,7,2023-03-31,2024-02-24,False
3104,751,2,2024-08-17,2025-01-14,False
3105,874,15,2024-01-08,2024-09-04,False
3106,1049,9,2023-05-11,2023-11-07,False
3107,621,7,2024-12-21,2025-01-20,False
3108,1662,14,2023-07-14,2024-04-09,False
3109,1784,1,2024-05-29,2025-01-24,False
3110,794,10,2025-01-27,2025-05-27,False
3111,2940,5,2023-09-06,2024-06-02,False
3112,2062,4,2025-01-25,2025-06-24,False
3113,725,6,2023-04-12,2023-11-08,False
3114,2584,14,2023-09-03,2024-03-31,False
3115,565,9,2022-04-08,2022-10-05,False
3116,1369,1,2024-07-01,2025-02-26,False
3117,1134,12,2022-04-13,2022-11-09,False
3118,1475,8,2025-06-23,2025-12-20,True
3119,1444,2,2024-01-16,2024-08-13,False
3120,654,4,2025-03-02,2025-05-31,False
3121,2987,14,2022-01-20,2022-11-16,False
