payment_id,user_id,amount,payment_date,plan_id,status
4277,2569,9.99,2023-06-17,1,successful
4278,1593,39.99,2023-01-11,10,successful
4279,1424,59.99,2025-02-27,14,successful
4280,1729,5.99,2022-09-30,5,successful
4281,494,19.99,2024-09-15,3,successful
4282,2402,199.99,2022-01-21,15,successful
4283,1600,49.99,2022-08-10,4,successful
4284,371,39.99,2024-10-25,10,successful
4285,999,24.99,2025-08-27,8,successful
4286,2147,12.99,2023-12-10,6,successful
4287,1591,9.99,2024-05-10,1,successful
4288,712,49.99,2022-01-25,4,successful
4289,1427,17.99,2024-08-21,7,successful
4290,1446,24.99,2024-07-20,8,successful
4291,2541,4.99,2023-08-16,12,successful
4292,2491,29.99,2023-09-26,9,successful
4293,8,6.99,2023-09-03,13,successful
4294,2908,9.99,2023-03-21,1,successful
4295,653,24.99,2023-02-21,8,successful
4296,523,5.99,2024-12-08,5,successful
4297,1821,5.99,2024-02-20,5,successful
4298,1331,19.99,2023-04-15,3,successful
4299,1693,14.99,2022-08-26,2,successful
4300,2829,6.99,2022-11-06,13,successful
4301,995,59.99,2025-01-11,14,successful
4302,1759,59.99,2025-04-08,14,successful
4303,2729,17.99,2022-10-12,7,successful
4304,2303,12.99,2023-02-14,6,failed
4305,2723,59.99,2022-05-12,14,successful
4306,385,0.0,2022-12-02,11,successful
4307,322,24.99,2024-09-19,8,successful
4308,123,6.99,2023-03-05,13,successful
4309,1737,17.99,2024-03-16,7,successful
4310,2667,4.99,2025-06-16,12,successful
4311,718,29.99,2022-05-31,9,successful
4312,649,17.99,2023-10-31,7,successful
4313,1147,12.99,2022-01-21,6,successful
4314,2802,24.99,2025-06-05,8,successful
4315,709,0.0,2025-05-16,11,successful
4316,127,59.99,2023-04-06,14,successful
4317,896,12.99,2025-07-20,6,successful
4318,2730,4.99,2022-08-09,12,successful
4319,637,4.99,2023-05-29,12,successful
4320,517,59.99,2024-07-06,14,failed
4321,1352,17.99,2024-07-13,7,successful
4322,2385,0.0,2023-12-03,11,successful
4323,2997,49.99,2022-04-22,4,successful
4324,2054,24.99,2025-02-11,8,successful
4325,275,19.99,2024-03-26,3,successful
4326,1164,59.99,2025-06-29,14,successful
4327,2220,39.99,2022-05-28,10,successful
4328,656,6.99,2025-05-12,13,failed
4329,975,29.99,2024-10-26,9,successful
4330,17,199.99,2022-06-01,15,successful
4331,1133,39.99,2024-08-14,10,successful
4332,1695,5.99,2025-03-22,5,successful
4333,1639,4.99,2022-06-23,12,successful
4334,1442,24.99,2024-04-27,8,successful
4335,564,29.99,2022-12-08,9,failed
4336,2881,6.99,2024-03-03,13,successful
4337,2325,0.0,2023-11-03,11,successful
4338,2902,199.99,2025-02-28,15,successful
4339,98,199.99,2022-09-26,15,successful
4340,2302,59.99,2023-06-24,14,successful
4341,1215,49.99,2023-06-09,4,successful
4342,1311,24.99,2024-09-10,8,successful
4343,1677,59.99,2024-03-20,14,successful
4344,974,199.99,2025-01-15,15,successful
4345,1790,12.99,2025-07-04,6,successful
4346,140,4.99,2025-04-08,12,successful
4347,2857,12.99,2025-05-02,6,successful
4348,1640,4.99,2024-06-27,12,successful
4349,581,49.99,2025-03-01,4,successful
4350,1494,199.99,2025-04-25,15,successful
4351,1572,6.99,2022-02-01,13,failed
4352,2373,6.99,2023-08-07,13,successful
4353,2610,24.99,2022-03-04,8,successful
4354,435,29.99,2023-11-02,9,successful
4355,1679,9.99,2024-12-23,1,successful
4356,171,199.99,2024-06-16,15,successful
4357,2740,19.99,2022-03-01,3,failed
4358,916,199.99,2025-07-22,15,successful
4359,2256,29.99,2022-07-25,9,failed
4360,647,9.99,2025-03-29,1,successful
4361,1623,59.99,2024-09-03,14,successful
4362,901,24.99,2022-12-02,8,failed
4363,817,0.0,2024-06-27,11,successful
4364,1025,29.99,2023-04-04,9,failed
4365,1538,12.99,2024-05-11,6,successful
4366,1885,0.0,2022-07-26,11,successful
4367,2853,9.99,2023-12-13,1,successful
4368,1336,24.99,2023-08-11,8,successful
4369,794,39.99,2024-04-15,10,successful
4370,140,12.99,2023-06-18,6,successful
4371,1846,49.99,2025-05-15,4,successful
4372,1608,5.99,2025-05-07,5,successful
4373,1400,5.99,2024-05-21,5,successful
4374,2678,29.99,2024-10-11,9,successful
4375,988,4.99,2022-04-13,12,successful
4376,2120,29.99,2024-05-28,9,successful
4377,239,59.99,2022-11-26,14,successful
4378,388,19.99,2025-04-22,3,successful
4379,1731,59.99,2024-05-09,14,successful
4380,1115,24.99,2024-11-07,8,successful
4381,2812,9.99,2025-02-28,1,successful
4382,212,5.99,2022-01-29,5,successful
4383,1204,17.99,2022-09-08,7,successful
4384,2492,6.99,2024-08-14,13,successful
4385,54,9.99,2022-02-22,1,successful
4386,2376,0.0,2022-04-24,11,failed
4387,144,24.99,2023-03-06,8,successful
4388,1312,5.99,2024-03-14,5,successful
4389,2905,49.99,2025-07-15,4,successful
4390,2033,5.99,2023-05-15,5,successful
4391,2345,49.99,2025-03-21,4,successful
4392,133,29.99,2025-05-22,9,successful
4393,863,14.99,2025-03-22,2,successful
4394,2357,17.99,2024-10-16,7,successful
4395,898,19.99,2022-08-12,3,successful
4396,55,12.99,2023-08-25,6,successful
4397,2705,29.99,2025-07-29,9,successful
4398,2908,19.99,2024-01-05,3,successful
4399,425,14.99,2025-04-08,2,successful
4400,805,6.99,2023-12-25,13,successful
4401,59,39.99,2023-08-25,10,successful
4402,2366,5.99,2022-05-10,5,successful
4403,1285,39.99,2024-07-07,10,successful
4404,2416,9.99,2023-04-13,1,successful
4405,572,49.99,2025-02-16,4,successful
4406,1834,0.0,2024-05-07,11,failed
4407,1595,59.99,2024-05-31,14,successful
4408,2592,17.99,2022-12-05,7,successful
4409,2145,39.99,2023-10-18,10,successful
4410,291,199.99,2023-02-18,15,successful
4411,1269,9.99,2025-08-19,1,successful
4412,2507,59.99,2024-08-21,14,successful
4413,2187,24.99,2023-08-11,8,successful
4414,2867,0.0,2023-02-03,11,successful
4415,410,29.99,2023-02-07,9,successful
4416,660,4.99,2025-03-10,12,successful
4417,2596,39.99,2024-07-05,10,successful
4418,739,17.99,2024-02-22,7,successful
4419,684,199.99,2022-01-10,15,successful
4420,1427,199.99,2023-09-25,15,successful
4421,2257,12.99,2022-08-29,6,successful
4422,432,14.99,2024-08-20,2,successful
4423,232,12.99,2024-06-15,6,successful
4424,1663,59.99,2024-07-15,14,successful
4425,2429,19.99,2025-02-18,3,successful
4426,553,6.99,2022-03-10,13,successful
4427,242,199.99,2022-11-16,15,successful
4428,1819,12.99,2024-06-15,6,successful
4429,1465,29.99,2025-07-02,9,successful
4430,761,49.99,2022-01-27,4,successful
4431,54,17.99,2024-06-15,7,successful
4432,1975,14.99,2025-05-02,2,successful
4433,696,5.99,2025-05-07,5,successful
4434,717,17.99,2023-10-25,7,successful
4435,1907,14.99,2023-01-23,2,failed
4436,1155,39.99,2024-04-28,10,successful
4437,1060,4.99,2024-01-15,12,successful
4438,1267,12.99,2023-04-14,6,successful
4439,728,12.99,2024-06-27,6,successful
4440,1218,0.0,2024-11-27,11,successful
4441,1324,19.99,2024-05-08,3,successful
4442,2473,39.99,2022-04-10,10,successful
4443,2133,12.99,2022-08-02,6,successful
4444,422,59.99,2022-08-18,14,successful
4445,1773,24.99,2023-05-27,8,successful
4446,2226,59.99,2023-12-07,14,successful
4447,1884,17.99,2023-08-11,7,successful
4448,2026,9.99,2025-08-22,1,successful
4449,2708,17.99,2024-12-25,7,successful
4450,2493,29.99,2023-02-19,9,successful
4451,859,14.99,2025-04-08,2,successful
4452,1778,12.99,2022-05-04,6,successful
4453,1987,12.99,2024-11-08,6,failed
4454,212,49.99,2025-07-05,4,successful
4455,1410,17.99,2023-02-20,7,successful
4456,847,6.99,2025-01-11,13,successful
4457,1001,5.99,2025-07-01,5,failed
4458,1473,19.99,2023-07-26,3,successful
4459,1852,9.99,2023-11-26,1,successful
4460,1382,4.99,2024-08-21,12,successful
4461,2614,19.99,2024-04-04,3,successful
4462,2228,9.99,2025-08-03,1,successful
4463,681,5.99,2022-10-25,5,successful
4464,1547,14.99,2024-12-11,2,successful
4465,1597,6.99,2022-11-26,13,successful
4466,2819,29.99,2025-07-18,9,successful
4467,1896,4.99,2023-05-29,12,successful
4468,2963,6.99,2023-01-04,13,failed
4469,884,0.0,2024-08-19,11,successful
4470,2804,29.99,2023-12-07,9,successful
4471,1144,24.99,2025-02-21,8,successful
4472,2847,19.99,2024-04-26,3,successful
4473,2338,59.99,2023-01-23,14,failed
4474,2502,19.99,2023-01-02,3,successful
4475,1150,14.99,2022-12-26,2,failed
4476,2875,49.99,2022-10-13,4,successful
4477,2856,9.99,2024-03-13,1,successful
4478,986,0.0,2025-04-02,11,successful
4479,3000,14.99,2024-10-24,2,successful
4480,1400,12.99,2023-07-24,6,successful
4481,2209,39.99,2022-12-03,10,successful
4482,2171,199.99,2023-05-05,15,successful
4483,15,9.99,2023-04-21,1,successful
4484,921,9.99,2023-02-20,1,failed
4485,650,29.99,2022-11-05,9,successful
4486,782,12.99,2023-09-13,6,successful
4487,38,5.99,2024-07-03,5,successful
4488,2240,17.99,2024-01-08,7,successful
4489,1748,59.99,2024-10-28,14,successful
4490,1789,0.0,2022-10-13,11,successful
4491,606,6.99,2024-01-21,13,successful
4492,1712,19.99,2025-01-10,3,successful
4493,2197,12.99,2024-03-01,6,successful
4494,2561,49.99,2023-09-03,4,successful
4495,208,0.0,2024-12-08,11,successful
4496,2205,19.99,2023-03-08,3,successful
4497,697,59.99,2024-01-11,14,successful
4498,726,29.99,2025-05-09,9,successful
4499,2621,5.99,2024-03-20,5,successful
4500,2722,49.99,2024-03-15,4,successful
4501,1625,49.99,2023-05-15,4,successful
4502,2270,5.99,2024-03-04,5,successful
4503,1922,19.99,2024-03-18,3,failed
4504,624,29.99,2022-01-30,9,successful
4505,850,4.99,2024-04-09,12,successful
4506,202,29.99,2023-08-05,9,successful
4507,2735,24.99,2023-07-31,8,successful
4508,2588,14.99,2024-06-06,2,successful
4509,982,5.99,2025-08-28,5,successful
4510,2785,9.99,2023-04-14,1,failed
4511,251,4.99,2022-07-20,12,successful
4512,963,6.99,2024-02-08,13,successful
4513,589,29.99,2023-07-16,9,successful
4514,1304,5.99,2022-05-29,5,successful
4515,11,29.99,2025-07-25,9,successful
4516,2521,199.99,2024-02-14,15,successful
4517,2355,12.99,2022-06-05,6,successful
4518,427,0.0,2022-01-04,11,successful
4519,2159,17.99,2022-06-13,7,successful
4520,2995,6.99,2024-04-29,13,successful
4521,2703,6.99,2022-05-04,13,successful
4522,1596,199.99,2022-01-13,15,successful
4523,2422,9.99,2025-07-28,1,successful
4524,1073,39.99,2023-11-19,10,successful
4525,2598,39.99,2022-08-05,10,failed
4526,2946,17.99,2022-10-02,7,failed
4527,1137,14.99,2022-02-18,2,successful
4528,2567,24.99,2025-01-22,8,successful
4529,1309,24.99,2023-03-29,8,successful
4530,605,199.99,2022-06-05,15,successful
4531,230,59.99,2022-12-30,14,failed
4532,1122,19.99,2023-03-10,3,successful
4533,2344,49.99,2023-12-11,4,successful
4534,1042,59.99,2022-01-29,14,successful
4535,278,0.0,2022-02-01,11,successful
4536,703,39.99,2024-11-22,10,successful
4537,692,49.99,2022-02-22,4,failed
4538,2617,199.99,2022-03-04,15,successful
4539,1777,24.99,2022-07-13,8,successful
4540,1392,49.99,2023-04-01,4,successful
4541,500,24.99,2022-06-15,8,successful
4542,2355,6.99,2023-10-11,13,successful
4543,271,19.99,2025-02-26,3,failed
4544,2263,4.99,2022-12-06,12,successful
4545,2372,19.99,2022-11-17,3,successful
4546,737,29.99,2025-01-29,9,successful
4547,2678,19.99,2022-04-08,3,successful
4548,2786,12.99,2022-10-12,6,successful
4549,1805,59.99,2024-03-14,14,successful
4550,493,59.99,2022-11-20,14,successful
4551,1762,19.99,2023-11-16,3,failed
4552,1342,6.99,2022-04-27,13,successful
4553,934,4.99,2022-10-06,12,successful
4554,2459,14.99,2023-04-20,2,successful
4555,1210,49.99,2022-04-21,4,successful
4556,2819,6.99,2022-12-12,13,successful
4557,690,24.99,2023-05-29,8,successful
4558,623,6.99,2023-05-06,13,successful
4559,2072,5.99,2023-08-29,5,successful
4560,2782,59.99,2023-04-21,14,successful
4561,1610,12.99,2023-06-11,6,successful
4562,2393,39.99,2023-06-29,10,successful
4563,2996,29.99,2023-12-31,9,successful
4564,79,49.99,2023-04-06,4,failed
4565,2142,17.99,2025-08-04,7,successful
4566,394,5.99,2025-02-13,5,successful
4567,1007,59.99,2022-09-20,14,successful
4568,192,29.99,2023-10-16,9,successful
4569,1363,9.99,2023-07-12,1,failed
4570,2094,59.99,2024-10-11,14,successful
4571,1371,39.99,2022-02-26,10,successful
4572,483,29.99,2022-09-14,9,failed
4573,1912,24.99,2022-12-15,8,successful
4574,2517,9.99,2024-09-16,1,successful
4575,1054,24.99,2025-03-18,8,successful
4576,2327,14.99,2022-05-27,2,successful
4577,1985,5.99,2022-01-21,5,successful
4578,2909,5.99,2024-01-01,5,successful
4579,2784,199.99,2024-10-29,15,successful
4580,2171,17.99,2023-11-06,7,successful
4581,1994,6.99,2023-03-03,13,successful
4582,1140,39.99,2024-02-14,10,successful
4583,21,24.99,2022-10-04,8,successful
4584,1551,4.99,2022-04-29,12,successful
4585,1925,5.99,2022-08-01,5,successful
4586,2287,14.99,2025-01-17,2,successful
4587,1788,29.99,2025-05-01,9,successful
4588,2620,19.99,2023-12-30,3,successful
4589,544,6.99,2024-12-28,13,successful
4590,2399,0.0,2023-08-01,11,successful
4591,885,39.99,2023-05-21,10,successful
4592,480,17.99,2022-02-07,7,successful
4593,2490,6.99,2023-11-04,13,successful
4594,1807,12.99,2022-09-29,6,successful
4595,1764,17.99,2025-02-22,7,successful
4596,2290,199.99,2022-04-16,15,successful
4597,405,17.99,2023-02-07,7,successful
4598,2144,14.99,2024-07-30,2,successful
4599,1072,59.99,2025-08-19,14,successful
4600,1018,12.99,2023-05-15,6,successful
4601,1097,19.99,2025-06-02,3,successful
4602,2111,49.99,2025-06-09,4,successful
4603,857,39.99,2024-01-03,10,successful
4604,1502,19.99,2024-03-24,3,successful
4605,2677,29.99,2023-12-10,9,successful
4606,2458,6.99,2025-02-18,13,successful
4607,970,5.99,2022-03-03,5,successful
4608,1041,39.99,2025-05-18,10,successful
4609,2949,5.99,2024-07-21,5,failed
4610,1116,4.99,2024-09-29,12,successful
4611,2680,24.99,2024-08-06,8,successful
4612,2411,39.99,2022-03-23,10,successful
4613,1709,24.99,2024-12-29,8,successful
4614,1270,12.99,2024-03-08,6,failed
4615,1378,39.99,2024-09-08,10,failed
4616,955,39.99,2024-02-28,10,successful
4617,129,0.0,2023-02-15,11,successful
4618,1028,9.99,2023-12-04,1,successful
4619,1645,29.99,2025-04-03,9,successful
4620,210,29.99,2022-02-11,9,successful
4621,449,4.99,2024-10-14,12,failed
4622,1286,17.99,2025-07-03,7,successful
4623,879,9.99,2024-08-28,1,successful
4624,662,6.99,2022-08-02,13,successful
4625,2060,0.0,2024-11-02,11,successful
4626,1860,6.99,2022-05-20,13,successful
4627,1739,199.99,2025-03-26,15,successful
4628,1586,12.99,2024-11-02,6,successful
4629,949,17.99,2023-05-22,7,successful
4630,288,14.99,2022-03-07,2,successful
4631,1360,24.99,2025-02-12,8,failed
4632,1719,24.99,2022-08-15,8,failed
4633,1578,12.99,2024-09-04,6,successful
4634,2250,59.99,2022-05-17,14,successful
4635,589,59.99,2025-04-16,14,successful
4636,681,59.99,2024-10-01,14,successful
4637,2556,0.0,2024-12-29,11,successful
4638,2657,19.99,2023-06-13,3,successful
4639,2760,39.99,2022-05-12,10,successful
4640,1657,9.99,2025-07-30,1,successful
4641,410,4.99,2023-12-14,12,successful
4642,2295,6.99,2023-11-17,13,successful
4643,792,24.99,2023-04-10,8,successful
4644,1140,49.99,2024-07-22,4,successful
4645,833,14.99,2024-12-20,2,successful
4646,2317,17.99,2024-10-08,7,successful
4647,505,17.99,2025-06-28,7,successful
4648,1046,29.99,2022-07-15,9,successful
4649,1252,9.99,2022-01-10,1,successful
4650,1114,9.99,2024-06-29,1,successful
4651,185,19.99,2023-05-04,3,successful
4652,504,9.99,2024-05-15,1,successful
4653,166,24.99,2025-05-28,8,successful
4654,2394,17.99,2024-12-09,7,successful
4655,723,4.99,2025-02-24,12,successful
4656,1353,4.99,2023-09-18,12,successful
4657,845,4.99,2023-07-02,12,successful
4658,2412,4.99,2024-09-21,12,successful
4659,2455,19.99,2024-02-07,3,successful
4660,2630,199.99,2025-05-06,15,successful
4661,799,6.99,2024-04-21,13,successful
4662,1318,5.99,2024-07-01,5,successful
4663,1501,29.99,2024-08-03,9,successful
4664,2877,0.0,2023-05-14,11,failed
4665,1984,199.99,2022-05-18,15,failed
4666,2871,12.99,2023-01-20,6,failed
4667,2851,19.99,2023-12-28,3,successful
4668,2418,9.99,2024-05-30,1,successful
4669,2030,24.99,2022-09-04,8,successful
4670,799,4.99,2024-04-01,12,successful
4671,2602,14.99,2024-08-31,2,successful
4672,920,4.99,2022-02-11,12,successful
4673,647,12.99,2024-02-12,6,failed
4674,242,9.99,2023-08-25,1,successful
4675,408,17.99,2024-03-23,7,successful
4676,1905,12.99,2022-10-30,6,successful
4677,3,24.99,2022-08-15,8,failed
4678,1835,39.99,2024-08-17,10,successful
4679,1762,49.99,2023-10-30,4,successful
4680,1211,19.99,2024-07-28,3,successful
4681,2952,39.99,2022-02-18,10,successful
4682,863,29.99,2025-01-26,9,successful
4683,1996,199.99,2024-04-13,15,successful
4684,555,199.99,2022-12-10,15,successful
4685,1796,9.99,2022-10-22,1,successful
4686,1278,49.99,2022-05-28,4,successful
4687,951,39.99,2022-05-17,10,successful
4688,1266,17.99,2023-07-13,7,successful
4689,517,12.99,2024-05-07,6,successful
4690,1159,17.99,2024-08-15,7,failed
4691,2099,19.99,2025-08-31,3,successful
4692,837,17.99,2025-06-24,7,successful
4693,2842,199.99,2022-08-09,15,successful
4694,2880,12.99,2022-03-09,6,successful
4695,757,17.99,2022-05-13,7,successful
4696,121,4.99,2025-07-01,12,successful
4697,1931,49.99,2022-07-11,4,successful
4698,634,6.99,2022-04-24,13,successful
4699,2918,17.99,2024-02-26,7,successful
4700,1663,12.99,2023-08-10,6,successful
4701,1329,49.99,2025-07-24,4,successful
4702,643,0.0,2025-08-28,11,successful
4703,1688,39.99,2023-07-23,10,successful
4704,917,4.99,2022-12-08,12,failed
4705,2051,4.99,2024-06-08,12,failed
4706,1911,29.99,2022-01-25,9,successful
4707,278,49.99,2024-11-29,4,successful
4708,1364,24.99,2023-04-05,8,successful
4709,916,17.99,2024-06-27,7,successful
4710,2677,29.99,2024-02-28,9,successful
4711,1361,59.99,2024-02-02,14,successful
4712,452,12.99,2022-09-02,6,successful
4713,46,4.99,2023-12-14,12,successful
4714,2039,9.99,2024-01-16,1,failed
4715,641,39.99,2024-02-04,10,successful
4716,1633,29.99,2024-10-06,9,successful
4717,1094,5.99,2022-07-09,5,successful
4718,783,12.99,2025-04-16,6,successful
4719,2862,29.99,2025-04-21,9,successful
4720,710,199.99,2023-10-14,15,successful
4721,2445,19.99,2024-03-28,3,successful
4722,1765,9.99,2022-03-13,1,successful
4723,767,12.99,2023-12-10,6,successful
4724,358,24.99,2025-04-17,8,successful
4725,1830,4.99,2024-01-14,12,successful
4726,2397,49.99,2024-08-30,4,successful
4727,1026,39.99,2023-11-17,10,successful
4728,708,24.99,2023-02-10,8,successful
4729,1029,6.99,2023-11-16,13,successful
4730,82,0.0,2022-05-16,11,successful
4731,2018,17.99,2022-11-23,7,successful
4732,1102,17.99,2022-07-02,7,successful
4733,2799,17.99,2022-06-07,7,successful
4734,2867,6.99,2024-06-02,13,successful
4735,1017,19.99,2022-10-17,3,successful
4736,2766,6.99,2023-06-20,13,failed
4737,1842,9.99,2024-11-10,1,successful
4738,10,14.99,2023-07-07,2,successful
4739,443,19.99,2025-04-08,3,successful
4740,297,39.99,2025-02-17,10,successful
4741,179,6.99,2025-02-11,13,successful
4742,2697,5.99,2023-05-20,5,successful
4743,1238,29.99,2025-08-19,9,successful
4744,490,6.99,2022-10-06,13,successful
4745,2111,14.99,2024-09-25,2,successful
4746,2464,49.99,2022-01-17,4,successful
4747,2135,59.99,2022-02-07,14,successful
4748,2220,6.99,2025-04-28,13,successful
4749,49,12.99,2024-11-06,6,successful
4750,495,5.99,2022-02-02,5,successful
4751,1158,4.99,2022-02-21,12,successful
4752,137,29.99,2022-08-19,9,successful
4753,198,12.99,2024-02-11,6,failed
4754,2909,49.99,2023-11-30,4,failed
4755,2123,4.99,2024-06-03,12,successful
4756,2423,39.99,2022-03-19,10,successful
4757,433,6.99,2023-04-29,13,failed
4758,399,17.99,2024-04-29,7,successful
4759,1713,9.99,2022-10-08,1,failed
4760,308,19.99,2023-08-19,3,failed
4761,1836,59.99,2024-05-14,14,successful
4762,591,29.99,2022-08-24,9,successful
4763,2808,4.99,2023-12-12,12,successful
4764,779,17.99,2022-11-22,7,successful
4765,1096,39.99,2024-11-08,10,successful
4766,1080,39.99,2023-10-20,10,successful
4767,706,17.99,2022-01-10,7,successful
4768,609,9.99,2023-05-17,1,successful
4769,2966,59.99,2023-06-16,14,successful
4770,1514,17.99,2023-12-26,7,successful
4771,492,6.99,2024-05-09,13,successful
4772,2012,59.99,2024-11-15,14,successful
4773,865,9.99,2023-08-08,1,failed
4774,2555,12.99,2022-04-28,6,successful
4775,2054,39.99,2024-03-22,10,successful
4776,412,17.99,2023-07-09,7,successful
4777,2165,17.99,2022-10-23,7,successful
4778,2894,199.99,2025-02-28,15,successful
4779,779,6.99,2022-09-24,13,successful
4780,927,9.99,2024-08-24,1,failed
4781,1111,199.99,2025-02-05,15,failed
4782,1580,5.99,2022-07-12,5,failed
4783,1693,14.99,2023-03-22,2,successful
4784,2329,12.99,2024-01-14,6,successful
4785,1314,29.99,2024-03-23,9,successful
4786,55,4.99,2023-10-24,12,successful
4787,820,39.99,2023-05-18,10,successful
4788,149,29.99,2023-03-26,9,successful
4789,2595,59.99,2023-07-26,14,successful
4790,2767,0.0,2024-08-28,11,successful
4791,1446,39.99,2025-01-22,10,failed
4792,512,39.99,2022-12-19,10,successful
4793,2507,17.99,2024-02-03,7,successful
4794,804,19.99,2024-01-29,3,successful
4795,2450,17.99,2022-10-18,7,failed
4796,1785,4.99,2022-12-01,12,successful
4797,1698,29.99,2023-04-29,9,successful
4798,713,24.99,2023-11-29,8,successful
4799,1042,14.99,2024-12-26,2,successful
4800,2488,4.99,2023-12-07,12,failed
4801,2601,24.99,2025-02-22,8,successful
4802,135,19.99,2022-10-02,3,successful
4803,73,14.99,2024-07-19,2,successful
4804,2777,9.99,2024-05-11,1,successful
4805,1214,12.99,2022-02-06,6,successful
4806,1584,0.0,2025-03-16,11,successful
4807,1863,49.99,2024-01-18,4,successful
4808,1137,14.99,2025-08-08,2,successful
4809,1011,39.99,2022-05-30,10,successful
4810,889,19.99,2023-05-04,3,successful
4811,507,59.99,2024-12-18,14,successful
4812,2716,4.99,2024-05-24,12,failed
4813,2348,0.0,2022-04-13,11,successful
4814,1729,0.0,2024-09-23,11,failed
4815,1053,24.99,2024-09-14,8,successful
4816,557,6.99,2022-04-16,13,successful
4817,400,14.99,2022-05-06,2,successful
4818,2259,49.99,2024-11-09,4,successful
4819,1919,59.99,2025-02-16,14,successful
4820,74,6.99,2022-06-23,13,successful
4821,1831,24.99,2024-09-01,8,successful
4822,1417,0.0,2023-03-31,11,successful
4823,1158,19.99,2022-09-30,3,successful
4824,2423,49.99,2025-06-15,4,successful
4825,1081,19.99,2024-01-08,3,successful
4826,2018,24.99,2024-07-12,8,successful
4827,1868,24.99,2023-06-01,8,successful
4828,2763,12.99,2022-04-09,6,successful
4829,437,0.0,2024-12-03,11,successful
4830,1411,19.99,2022-07-10,3,successful
4831,1155,29.99,2023-09-25,9,successful
4832,143,49.99,2024-02-15,4,successful
4833,944,39.99,2024-03-22,10,successful
4834,2189,24.99,2025-01-15,8,successful
4835,1220,19.99,2022-02-02,3,successful
4836,2733,5.99,2024-08-04,5,successful
4837,2819,0.0,2025-04-18,11,successful
4838,1011,12.99,2024-10-27,6,successful
4839,1275,24.99,2024-08-30,8,successful
4840,1571,39.99,2023-05-16,10,successful
4841,728,29.99,2023-11-29,9,successful
4842,2643,0.0,2022-04-22,11,successful
4843,1300,5.99,2024-04-14,5,successful
4844,1720,4.99,2025-08-14,12,successful
4845,1188,17.99,2024-06-30,7,successful
4846,2152,0.0,2022-05-20,11,successful
4847,2333,29.99,2024-06-08,9,successful
4848,1697,4.99,2022-06-10,12,successful
4849,2352,12.99,2025-06-20,6,successful
4850,2611,12.99,2025-04-14,6,successful
4851,265,14.99,2025-02-21,2,successful
4852,1795,19.99,2023-04-16,3,failed
4853,1361,0.0,2022-04-16,11,successful
4854,1151,24.99,2023-03-14,8,successful
4855,2339,17.99,2022-10-09,7,successful
4856,806,29.99,2025-04-09,9,successful
4857,1447,5.99,2025-02-26,5,failed
4858,2022,0.0,2024-08-09,11,successful
4859,2900,24.99,2025-02-08,8,successful
4860,630,6.99,2022-10-04,13,successful
4861,2254,4.99,2025-08-13,12,successful
4862,124,14.99,2023-06-08,2,successful
4863,1671,0.0,2024-05-02,11,successful
4864,1619,19.99,2023-10-17,3,successful
4865,2001,12.99,2025-04-15,6,successful
4866,1038,59.99,2025-04-08,14,successful
4867,176,39.99,2024-03-25,10,successful
4868,2591,4.99,2022-01-29,12,successful
4869,33,9.99,2023-06-28,1,successful
4870,1447,29.99,2024-09-17,9,failed
4871,1118,19.99,2022-12-24,3,successful
4872,2759,199.99,2025-08-05,15,successful
4873,2952,4.99,2025-04-21,12,failed
4874,1735,12.99,2022-09-21,6,successful
4875,2115,49.99,2022-04-02,4,failed
4876,1415,14.99,2024-07-24,2,successful
4877,1904,19.99,2023-11-11,3,successful
4878,2673,49.99,2023-06-09,4,successful
4879,963,12.99,2023-04-21,6,failed
4880,1898,12.99,2024-07-05,6,successful
4881,2039,24.99,2023-03-12,8,successful
4882,2959,6.99,2022-09-24,13,successful
4883,1372,29.99,2024-09-14,9,successful
4884,848,0.0,2022-05-23,11,successful
4885,2904,0.0,2025-04-23,11,successful
4886,378,5.99,2022-01-03,5,successful
4887,1956,14.99,2025-07-13,2,successful
4888,2572,19.99,2024-11-10,3,successful
4889,1692,14.99,2025-03-26,2,successful
4890,1972,59.99,2023-06-26,14,failed
4891,1610,199.99,2024-04-24,15,successful
4892,2038,59.99,2023-07-14,14,successful
4893,370,24.99,2022-09-03,8,successful
4894,698,5.99,2023-04-17,5,successful
4895,1734,29.99,2023-05-17,9,successful
4896,207,49.99,2022-11-11,4,successful
4897,808,17.99,2025-03-19,7,successful
4898,592,199.99,2024-01-13,15,successful
4899,1825,4.99,2024-02-17,12,successful
4900,1312,4.99,2022-01-22,12,successful
4901,2295,6.99,2022-07-11,13,successful
4902,2709,24.99,2022-12-27,8,successful
4903,918,0.0,2025-05-04,11,successful
4904,1890,59.99,2024-03-01,14,successful
4905,2974,17.99,2022-05-28,7,successful
4906,1552,14.99,2023-06-18,2,successful
4907,2618,6.99,2025-05-29,13,successful
4908,1659,0.0,2023-04-30,11,successful
4909,2348,17.99,2022-12-27,7,successful
4910,1808,12.99,2024-03-18,6,successful
4911,1048,49.99,2025-04-03,4,successful
4912,157,39.99,2023-10-15,10,successful
4913,2479,59.99,2023-11-21,14,successful
4914,1643,49.99,2022-02-03,4,successful
4915,1614,49.99,2024-03-09,4,successful
4916,484,6.99,2022-04-21,13,successful
4917,317,17.99,2023-06-15,7,successful
4918,2091,24.99,2025-08-20,8,successful
4919,1231,59.99,2024-10-23,14,successful
4920,838,4.99,2025-09-01,12,successful
4921,801,59.99,2024-09-02,14,successful
